5293,2701,1580,5688,3,13,0
3655,2702,1212,1962,3,12,0
2287,2703,1636,9954,3,41,1
1739,2704,1722,5432,4,0,0
11908,2705,1730,5491,3,0,0
1234,2706,1478,9871,3,14,0
9745,2707,1391,7760,3,31,1
1372,2708,1554,17840,4,40,0
5967,2709,2523,6502,5,0,0
13107,2710,1630,6300,3,0,0
9424,2711,4060,26593,4,10,1
14267,2712,1338,8264,3,28,0
13980,2713,1266,8937,3,35,1
14363,2714,3848,8595,6,0,0
8168,2715,1948,5744,3,0,0
9019,2716,1359,8934,3,14,0
293,2717,1868,5972,4,4,0
14368,2718,1429,9785,3,18,0
12170,2719,2114,47506,4,2,0
9188,2720,1350,7956,3,2,0
7006,2721,1588,13391,3,6,0
2666,2722,1573,8625,3,19,0
14477,2723,2271,6266,4,2,0
12644,2724,2273,7714,4,0,0
8249,2725,1025,5916,2,19,0
1575,2726,3634,15950,5,0,1
8798,2727,1728,7126,3,0,0
11744,2728,920,13313,2,47,0
12376,2729,1457,5499,3,0,0
11351,2730,2150,9506,3,14,1
10512,2731,1262,11634,3,21,0
9704,2732,2594,28569,3,1,0
8263,2733,2099,12060,4,31,0
4720,2734,2491,8036,3,0,0
8874,2735,1380,6589,3,13,0
11040,2736,3036,6960,4,0,0
14624,2737,1545,5000,3,7,0
6376,2738,1522,6236,3,8,0
12176,2739,1880,5484,4,0,0
2079,2740,2200,9999,4,15,0
1159,2741,1956,12023,3,0,1
10390,2742,768,14519,2,42,0
1864,2743,918,7510,3,7,0
6293,2744,1332,7522,3,29,0
3703,2745,624,16950,2,42,0
8364,2746,1433,6502,3,21,1
11953,2747,1985,8363,4,0,0
3069,2748,806,6809,2,53,0
8748,2749,2551,11209,4,0,0
7092,2750,2481,10657,4,13,0
11069,2751,1508,19155,3,14,0
1046,2752,1498,10233,3,49,0
9152,2753,2160,5615,4,4,0
108,2754,912,7498,3,42,0
9015,2755,1700,6717,3,3,0
6677,2756,4243,15936,4,-1,0
14806,2757,2355,22166,4,10,1
8901,2758,1353,4589,3,0,0
8593,2759,2859,8102,4,0,0
12576,2760,1988,5250,3,1,0
8581,2761,1601,11081,3,21,1
10344,2762,1309,5164,2,11,0
8928,2763,2513,19555,4,4,1
9884,2764,3417,16007,4,3,1
12865,2765,2393,7313,3,3,0
4967,2766,1275,5244,3,15,0
2139,2767,1008,4601,3,14,0
788,2768,1115,7486,2,1,0
8205,2769,2284,9358,4,0,1
12923,2770,1394,7000,2,45,0
6839,2771,1660,11638,4,6,0
2710,2772,2405,16051,3,17,1
3113,2773,1549,8329,3,6,0
12726,2774,1557,13936,3,42,0
3276,2775,1489,8152,3,25,1
6366,2776,1661,5006,3,8,1
3389,2777,1965,11901,3,16,1
13789,2778,2273,17104,4,10,1
5661,2779,1692,8235,4,6,0
11666,2780,1620,7999,3,12,1
8622,2781,1633,8007,3,37,0
4264,2782,1476,1700,3,0,0
2329,2783,975,4511,2,16,0
461,2784,2299,6077,4,3,0
9285,2785,2432,10617,4,14,1
4392,2786,1880,10096,4,0,0
634,2787,958,10128,2,16,0
4336,2788,1960,6466,4,0,0
6071,2789,1624,12866,4,24,0
3413,2790,2346,8124,4,11,1
5362,2791,2176,7395,4,0,0
5510,2792,2712,20501,3,0,0
1208,2793,2357,13675,4,8,0
7225,2794,1658,5079,3,0,0
6625,2795,4434,12175,5,7,1
9527,2796,1415,8046,4,23,0
3040,2797,1303,14712,3,14,1
13614,2798,3372,8607,4,0,0
2359,2799,1776,5000,3,5,0
2724,2800,1383,4859,3,6,0
4006,2801,2820,14171,4,21,1
13518,2802,2188,6349,4,4,0
12091,2803,2599,43543,4,10,0
12013,2804,1445,5625,3,0,0
10391,2805,1815,7030,3,6,1
5231,2806,1377,10987,3,20,0
2443,2807,2157,13773,3,35,0
266,2808,1829,10611,4,22,0
2529,2809,1525,13707,3,32,1
3692,2810,1796,7819,3,8,0
5594,2811,1322,7710,3,29,0
11848,2812,2589,11973,4,0,0
12182,2813,1202,8404,3,12,0
10995,2814,2045,6149,4,0,0
7526,2815,2460,9372,4,0,0
4063,2816,1056,7000,3,26,0
9682,2817,1552,2434,2,34,0
7997,2818,1431,5233,3,12,0
5145,2819,1432,7572,3,21,0
1209,2820,1384,4654,3,0,0
8696,2821,1976,5997,4,2,0
8287,2822,3810,13935,6,0,1
8780,2823,2090,11483,3,0,1
430,2824,3050,12358,3,2,1
5816,2825,2570,12502,4,16,1
5127,2826,1883,16313,5,39,1
13404,2827,1512,8286,3,5,0
13917,2828,1334,7500,4,10,0
13041,2829,3808,15621,5,1,1
14745,2830,1929,6617,3,0,0
1326,2831,1476,7504,3,19,0
9314,2832,2175,6000,4,0,0
13834,2833,1375,8085,3,16,1
5839,2834,2128,7702,4,3,1
6125,2835,1331,10438,3,20,1
2250,2836,1590,4400,4,8,0
2469,2837,1804,89015,2,35,0
13076,2838,1261,10501,3,34,0
12661,2839,1827,4207,3,0,0
13575,2840,2222,10044,3,0,0
7649,2841,3392,9599,6,11,0
2788,2842,1716,8250,3,31,0
9186,2843,1168,9906,2,32,0
3616,2844,3192,17734,4,13,1
2902,2845,3114,7209,4,0,0
644,2846,3724,11682,5,0,0
8356,2847,873,8395,4,44,0
4126,2848,2100,14977,3,22,0
14523,2849,2391,12037,3,12,0
8886,2850,1838,9676,4,0,0
13125,2851,2458,18304,5,16,0
9448,2852,1906,13832,3,10,1
7345,2853,1579,7460,3,41,0
1395,2854,1748,8525,4,37,0
8380,2855,3114,15225,4,10,1
11226,2856,2490,5499,4,0,0
2148,2857,1562,5727,3,4,0
3750,2858,1252,6035,3,7,0
1197,2859,1072,7002,3,20,0
12776,2860,2925,8564,4,3,0
10571,2861,1477,9278,3,3,0
6200,2862,3975,24378,4,0,1
10264,2863,2334,6800,4,6,0
3401,2864,1661,5047,3,9,0
8408,2865,1576,7012,3,0,0
13000,2866,3379,8336,5,7,0
8072,2867,1008,7642,3,39,0
6369,2868,4394,18751,3,16,1
4059,2869,1397,6300,3,0,0
3350,2870,2162,7162,3,0,1
6980,2871,1178,4587,3,10,0
9505,2872,1379,6856,4,48,0
8060,2873,847,4221,1,17,0
14731,2874,2538,6174,4,5,1
1880,2875,2306,12006,4,0,1
9064,2876,2463,18149,3,16,1
2804,2877,1376,8996,2,34,0
937,2878,1931,12335,4,9,1
2510,2879,4279,15076,5,0,1
2450,2880,1726,15051,4,32,1
7768,2881,1491,18305,3,10,0
11377,2882,1240,3800,3,6,0
12380,2883,1683,11142,3,11,0
7221,2884,1860,10160,4,9,0
1797,2885,1342,6063,3,12,1
2587,2886,2638,8752,5,4,1
3400,2887,1477,11442,3,31,1
10593,2888,1955,6085,3,2,1
14476,2889,1066,9352,3,44,0
6545,2890,1385,7458,3,28,0
8084,2891,2099,5803,3,0,0
1887,2892,667,6751,2,57,0
13700,2893,1722,10889,4,2,0
4331,2894,3563,12143,5,0,0
14920,2895,1860,9388,4,10,0
13348,2896,1548,12121,3,15,0
10912,2897,929,8115,2,40,0
8929,2898,2201,10898,3,9,0
9663,2899,2218,6382,4,6,1
12902,2900,1410,7643,4,18,0
7510,2901,1592,27922,2,1,0
584,2902,3080,14378,4,0,1
11725,2903,2005,6824,4,10,1
980,2904,2098,9640,4,0,0
151,2905,1619,5000,3,15,0
4802,2906,1305,10727,3,16,0
13803,2907,769,6580,2,70,0
4781,2908,1849,5495,4,0,0
7903,2909,1980,14922,3,20,1
7498,2910,1598,6836,3,15,0
2026,2911,1574,6368,3,12,1
11132,2912,2445,14744,4,2,0
8361,2913,1827,5459,4,1,0
10706,2914,2838,6325,5,0,0
7592,2915,2728,5987,4,0,1
2551,2916,1275,1720,2,0,0
10712,2917,1296,10350,3,44,0
6693,2918,1184,10368,3,2,1
8843,2919,2294,8099,4,6,1
7424,2920,1140,7687,3,10,0
9907,2921,1318,9110,3,49,0
4665,2922,1265,4955,3,0,0
12613,2923,2952,31948,4,9,1
14910,2924,1636,3946,3,0,0
8270,2925,1371,10843,4,14,0
5086,2926,3525,12150,4,0,1
8439,2927,1894,5251,3,3,0
8273,2928,1392,6492,3,31,0
3737,2929,802,9438,2,26,0
6518,2930,3224,9200,5,0,0
5221,2931,1054,5715,3,11,0
7998,2932,864,7540,3,33,0
10084,2933,1644,5250,3,0,0
3661,2934,1105,6348,2,25,0
14990,2935,1001,8104,2,21,0
4311,2936,1312,5827,2,44,0
9299,2937,768,8025,2,59,0
5676,2938,1237,10125,3,42,0
10602,2939,2550,7785,3,16,0
524,2940,1659,10058,3,40,1
8014,2941,4469,12856,4,5,1
10979,2942,2006,6608,3,23,0
12592,2943,2198,10142,4,9,0
3090,2944,1696,5646,3,9,0
12612,2945,1867,8050,3,16,0
1144,2946,2192,19503,4,0,0
9486,2947,1741,8461,4,14,0
14094,2948,1673,10679,3,16,1
8718,2949,1230,5869,3,16,0
11432,2950,1702,6083,3,11,0
7866,2951,2144,17535,4,16,0
383,2952,1817,3640,3,0,0
9706,2953,2159,9360,4,9,1
10245,2954,891,9113,2,46,0
11281,2955,1833,7159,4,0,0
6752,2956,1170,8991,3,10,0
10932,2957,1267,10092,3,15,0
11768,2958,1934,6586,4,2,0
8157,2959,1609,20221,3,17,0
8505,2960,2578,12732,3,0,0
1137,2961,3421,10849,5,0,0
2849,2962,1594,10424,3,0,0
9943,2963,4016,25485,3,8,1
6948,2964,904,6749,2,5,0
2138,2965,3249,14335,5,0,1
13856,2966,1716,14650,3,43,0
14908,2967,1195,5299,3,3,0
14322,2968,2682,5891,4,0,0
1917,2969,1015,7300,3,31,0
11009,2970,2695,19943,4,0,0
925,2971,1532,8161,3,33,0
12753,2972,3101,23516,3,45,0
14149,2973,1457,5549,3,3,0
11502,2974,1268,6323,3,5,0
2831,2975,2685,7200,4,0,0
13307,2976,1057,5969,2,36,0
2179,2977,1286,9010,3,28,0
6096,2978,732,6900,2,43,0
3476,2979,3356,8626,5,0,1
7105,2980,1072,10147,2,42,0
3151,2981,1796,10997,4,39,0
507,2982,1206,4059,2,0,0
14828,2983,1855,5400,3,0,0
11444,2984,1628,17333,2,24,0
3127,2985,3932,9750,3,0,1
14053,2986,1265,4725,3,0,0
1728,2987,2812,9277,3,14,0
5300,2988,1532,7346,3,12,0
9660,2989,3688,18887,4,0,0
5023,2990,1176,4050,2,12,0
10357,2991,2280,8806,4,9,1
809,2992,2481,11220,4,0,0
13843,2993,2200,10747,4,5,1
2362,2994,1561,7378,3,11,0
13196,2995,1743,13089,3,21,0
13544,2996,1985,8600,3,0,0
6244,2997,1522,9064,3,16,0
601,2998,1614,6637,3,4,0
5499,2999,1150,12024,2,34,0
4297,3000,1075,9146,3,25,1
12269,3001,1757,10201,3,18,0
13898,3002,1359,9772,3,12,0
11341,3003,2757,7978,3,0,0
5561,3004,1448,7035,3,14,0
6709,3005,1912,10915,4,16,0
13826,3006,2885,10883,4,0,0
6609,3007,2138,6490,3,0,1
9139,3008,1120,5493,3,18,0
14339,3009,1711,8755,4,32,0
13172,3010,1892,6610,3,0,0
2646,3011,2943,14223,5,0,1
311,3012,2298,8819,4,0,0
10315,3013,2111,9345,4,2,0
2689,3014,4426,9330,5,0,0
3391,3015,2188,9927,5,8,0
5060,3016,3888,10354,4,0,1
13056,3017,1626,7956,3,23,0
7409,3018,1647,7873,3,7,1
13716,3019,2564,13078,4,0,0
9374,3020,2789,7013,4,0,1
6372,3021,1316,9661,3,15,0
4158,3022,1163,4759,3,6,0
4597,3023,1106,736,2,0,0
246,3024,4504,20499,4,0,1
11782,3025,2127,9734,4,4,0
5923,3026,1821,44151,3,16,1
13692,3027,1252,6248,2,41,0
7594,3028,3563,7200,5,2,0
7107,3029,2765,12240,4,5,0
1470,3030,3698,8048,5,0,0
9994,3031,2768,6755,3,6,1
296,3032,2774,14652,4,0,1
4855,3033,2645,11641,4,3,1
6991,3034,2884,20116,3,0,1
14877,3035,3225,15457,4,24,1
8594,3036,1590,9901,4,32,0
868,3037,1993,9690,3,3,0
9358,3038,1884,10490,3,9,1
5757,3039,1777,8072,3,0,0
8945,3040,1425,5002,3,11,0
1941,3041,2250,6001,3,1,0
11610,3042,1551,5060,3,13,0
13462,3043,2226,12473,4,0,0
10542,3044,1264,1700,2,0,0
2517,3045,1642,5249,3,4,0
3371,3046,1487,6035,3,0,0
11775,3047,2160,6781,4,0,0
13970,3048,840,7142,2,35,0
11944,3049,1580,7568,3,41,0
2430,3050,2967,14406,4,3,0
12033,3051,1356,8101,3,0,0
13782,3052,1130,4499,3,10,0
10370,3053,926,5419,2,16,0
10825,3054,835,7048,2,39,0
4396,3055,1024,7490,3,32,0
9482,3056,1278,1700,3,0,0
4658,3057,2363,9346,3,47,0
8906,3058,1232,7153,3,33,0
1629,3059,1900,56928,4,17,0
12618,3060,778,9729,3,45,0
14659,3061,1233,1869,2,1,0
5582,3062,3011,8340,4,0,0
1767,3063,1596,8350,3,0,0
11111,3064,1948,5641,4,0,0
10239,3065,1948,11266,3,26,0
2951,3066,1147,7228,3,19,0
9552,3067,1097,6797,2,31,0
10963,3068,1687,6403,3,0,0
1349,3069,1574,6309,3,12,0
5170,3070,2718,5842,3,14,0
10898,3071,2299,11925,4,19,0
4801,3072,1334,4156,3,3,0
659,3073,1768,9781,4,5,0
3154,3074,2480,8504,4,5,1
2478,3075,1552,8739,4,0,0
8985,3076,2450,8885,3,0,0
7133,3077,1595,8136,4,37,0
10714,3078,1874,5949,4,0,1
4623,3079,1804,6225,3,8,1
13381,3080,1781,4510,4,0,0
9643,3081,1927,5674,4,1,0
9161,3082,1318,5004,3,4,0
5200,3083,2179,4478,3,0,0
2339,3084,2192,8367,4,0,0
12763,3085,3534,13946,5,39,0
5104,3086,1987,5498,4,0,0
12253,3087,1874,9267,3,4,0
9697,3088,1114,6797,3,29,1
6043,3089,1361,4481,3,0,0
1370,3090,2563,141545,3,7,1
7509,3091,1182,9181,3,37,1
1642,3092,1383,5598,2,11,0
13233,3093,1722,10001,3,12,0
588,3094,1709,8810,3,14,0
1756,3095,1123,6499,3,38,0
6619,3096,2636,15370,3,0,0
1558,3097,1369,6132,3,0,0
10595,3098,2958,44443,4,19,1
6099,3099,1153,8471,2,43,0
1610,3100,2690,8326,4,0,0
8231,3101,2100,6599,3,0,0
5345,3102,1642,6061,3,5,0
1704,3103,2822,10645,5,6,1
10929,3104,1446,10905,3,10,0
11458,3105,1736,7000,3,27,0
1218,3106,2577,14996,3,19,0
9119,3107,2311,17147,4,13,1
12455,3108,1637,5251,3,13,0
3369,3109,2276,11392,4,7,0
13373,3110,1839,5391,3,2,0
6187,3111,1035,6662,3,37,0
4990,3112,1146,26347,2,30,0
2348,3113,1119,2482,2,19,0
1754,3114,2166,7654,3,0,0
3588,3115,1080,13397,3,21,0
10915,3116,2720,7972,3,0,0
8184,3117,2966,8790,4,0,0
14397,3118,1709,4400,4,0,0
8075,3119,3113,18479,4,20,1
13318,3120,2536,8126,5,4,0
9737,3121,1303,4045,3,4,0
7074,3122,1820,5498,4,0,0
7212,3123,3132,11199,3,0,1
3450,3124,1666,9240,3,41,0
4496,3125,1952,11498,3,8,0
5287,3126,2714,10097,4,0,1
14483,3127,3132,43689,4,14,1
13738,3128,1636,9000,3,0,0
331,3129,2376,7501,5,18,0
11812,3130,1328,10305,3,33,0
11614,3131,2070,11522,4,6,0
5730,3132,1644,14796,4,11,0
14043,3133,1106,3508,2,0,0
4523,3134,3418,16205,5,35,1
4323,3135,2938,6678,4,3,0
12207,3136,1897,8639,4,37,1
3034,3137,1812,7932,4,8,0
8648,3138,1247,7700,3,29,0
5374,3139,2500,7036,3,12,0
7066,3140,1680,12118,3,25,1
14672,3141,1822,5533,2,0,0
14528,3142,1874,5867,4,0,0
4397,3143,1696,4620,3,6,0
5376,3144,1421,8224,3,5,0
7299,3145,3381,13190,5,1,1
4837,3146,690,8517,2,24,0
13201,3147,2180,6239,3,0,0
5369,3148,1611,5521,3,11,0
13748,3149,1838,7736,3,4,0
4339,3150,1980,10388,4,0,0
9248,3151,944,4395,2,9,0
12475,3152,2586,36960,6,11,1
794,3153,2267,11932,3,19,0
11222,3154,3808,23758,4,0,1
3925,3155,1414,10043,3,14,0
8532,3156,2771,25311,5,35,1
9387,3157,1188,1789,3,19,0
11126,3158,1128,12000,2,32,0
3185,3159,1731,11165,3,47,0
5902,3160,1954,14903,3,16,0
3918,3161,1412,9428,3,45,0
9960,3162,3742,19884,5,32,1
5769,3163,2170,8940,3,21,0
5620,3164,2515,9060,4,0,0
4528,3165,1731,9751,4,18,0
2874,3166,1212,13006,3,18,0
2056,3167,1391,7760,3,31,1
11267,3168,1780,4125,3,9,0
5439,3169,1285,4923,3,3,0
903,3170,1911,7810,4,6,1
592,3171,908,6983,2,8,0
11471,3172,2663,18455,4,13,1
1586,3173,1264,25292,4,46,0
5238,3174,1737,8631,3,2,1
5504,3175,1179,8390,3,16,0
7060,3176,3831,43397,4,0,0
320,3177,1386,6234,3,24,0
13664,3178,1964,10626,3,20,0
12189,3179,1252,8442,3,17,0
14210,3180,2880,10185,4,9,1
2546,3181,1295,10033,3,19,0
5785,3182,1674,8562,3,10,0
367,3183,2014,12619,4,19,1
9051,3184,1900,12044,5,22,1
4467,3185,1722,7017,4,0,0
5110,3186,1371,8894,4,14,0
11052,3187,2750,8621,6,0,0
11139,3188,1839,14840,4,17,1
1838,3189,2888,18585,5,25,0
7650,3190,2212,10086,4,3,0
10045,3191,1346,4948,3,5,0
11818,3192,2146,10616,4,37,1
11343,3193,1560,8633,3,46,1
1611,3194,2263,8442,4,7,0
754,3195,2010,10128,5,53,0
6962,3196,1786,6838,4,1,0
2870,3197,1248,7720,3,24,0
11519,3198,2792,8200,5,0,1
5284,3199,1025,9194,3,34,0
14037,3200,1859,10585,4,11,0
4405,3201,1733,12571,3,3,0
5797,3202,2025,7124,4,0,0
8008,3203,3038,14480,3,20,1
9196,3204,2294,9081,4,0,0
9212,3205,1735,7408,3,4,0
11837,3206,1058,10906,3,36,0
6536,3207,1756,12886,3,16,0
12128,3208,1672,6512,3,7,1
3859,3209,2465,20002,4,17,1
13795,3210,1222,8254,3,0,0
6711,3211,1848,6250,3,0,0
2103,3212,1066,25414,3,44,0
3480,3213,971,6759,2,37,0
10507,3214,4106,39349,4,0,1
11420,3215,1887,6812,3,2,0
8207,3216,1607,10500,3,12,0
9290,3217,1150,8659,3,41,0
687,3218,1094,8258,3,32,0
5952,3219,2239,8542,3,8,1
11345,3220,1551,9006,3,8,0
7595,3221,1853,10198,4,0,0
6989,3222,1171,7782,3,17,0
5596,3223,836,6612,3,22,0
11801,3224,1716,5847,4,37,0
2135,3225,1671,12182,3,10,0
10083,3226,2060,10152,4,18,1
6380,3227,945,6766,3,25,1
2860,3228,2624,7875,4,0,0
85,3229,1248,6386,3,0,0
11636,3230,2552,7463,3,0,0
13761,3231,1936,11130,4,7,0
2926,3232,3462,8929,5,10,0
843,3233,2616,10800,4,13,1
11023,3234,1609,15734,4,21,0
2904,3235,1968,3562,3,0,0
722,3236,2376,11538,4,34,0
6072,3237,1945,7617,4,12,0
3025,3238,1031,1370,3,29,0
11698,3239,1744,6614,4,29,0
11669,3240,1564,8452,3,22,0
2772,3241,2325,11601,4,0,0
2630,3242,1870,16674,4,11,0
1428,3243,1881,5749,3,0,0
6729,3244,1612,5706,4,14,0
10060,3245,3272,17250,3,4,1
2486,3246,1251,5766,3,21,0
386,3247,3080,19283,4,0,1
13934,3248,1749,5852,4,0,0
14366,3249,1409,14903,3,46,0
5250,3250,1162,7691,3,36,0
5996,3251,4332,15224,5,8,1
5005,3252,3339,14299,5,0,0
5084,3253,1348,5122,3,12,0
13067,3254,896,8214,2,46,0
12499,3255,1719,8646,4,0,0
3084,3256,954,8426,2,23,0
226,3257,2319,5400,4,0,0
1764,3258,1927,12286,5,37,1
13737,3259,1669,5179,3,10,0
2736,3260,864,6490,3,46,0
10356,3261,1103,6032,3,11,0
14410,3262,1952,9601,3,27,0
2220,3263,1907,5584,3,0,0
3506,3264,1599,5520,3,0,0
7941,3265,1867,5000,4,0,0
6136,3266,2651,11077,4,0,1
12261,3267,1403,5394,4,5,0
10574,3268,1808,5460,4,0,0
13605,3269,1554,5463,4,12,0
933,3270,2075,6618,4,0,0
6352,3271,1813,5706,3,3,0
3330,3272,1136,6751,2,14,0
8701,3273,2483,8625,4,0,0
7947,3274,3326,13641,6,0,1
7366,3275,2550,12750,5,46,1
1270,3276,1614,6073,3,0,0
6456,3277,3486,7899,9,0,1
14295,3278,1054,7936,2,19,0
3039,3279,3840,16986,4,-1,0
6863,3280,1436,5566,3,5,0
7521,3281,2492,110830,3,19,0
2999,3282,1269,4500,3,0,0
6321,3283,1480,18500,4,16,1
1687,3284,2461,11469,4,2,0
7849,3285,858,7190,2,11,0
11467,3286,1873,10559,3,24,0
6370,3287,1638,11725,3,6,1
1136,3288,988,7010,3,13,0
12492,3289,1362,15410,2,18,0
7449,3290,1610,7172,3,5,1
7364,3291,1113,5980,3,20,0
8206,3292,1848,5687,4,0,0
4489,3293,1668,5479,3,10,0
11161,3294,1944,5372,3,0,1
728,3295,1770,14467,4,15,0
12476,3296,4714,12303,9,32,0
4017,3297,957,2947,2,20,0
2335,3298,2714,12522,4,0,0
5349,3299,1492,7731,3,40,0
12103,3300,1208,6776,3,0,0
7275,3301,1981,11182,4,17,0
5968,3302,1558,5888,3,8,0
4005,3303,1453,7024,3,1,0
3471,3304,2145,7045,6,45,0
6217,3305,1244,10629,4,22,0
13547,3306,1060,8831,2,42,0
11465,3307,1791,9942,3,8,0
6676,3308,1384,10605,3,33,0
355,3309,2738,15428,5,15,1
7554,3310,1165,9594,2,16,0
3998,3311,2094,5572,4,8,1
14622,3312,2150,6400,4,48,0
612,3313,2143,8051,3,0,0
14023,3314,1974,8683,3,0,1
9641,3315,1532,16565,3,16,0
8619,3316,1445,5500,3,1,0
14533,3317,1180,4500,3,7,0
140,3318,1358,6199,3,2,0
3876,3319,912,6949,3,41,0
2682,3320,1761,5199,3,0,0
10354,3321,2980,8400,4,1,0
1512,3322,1744,10097,3,4,0
982,3323,3050,11491,5,4,1
981,3324,1051,8794,3,24,0
14544,3325,2840,20590,4,0,0
8009,3326,1971,7875,3,0,0
12295,3327,1611,11145,3,11,0
12089,3328,2365,8057,4,15,1
9664,3329,2022,10044,3,10,0
12077,3330,2020,6478,3,0,0
6028,3331,1685,10061,3,14,0
3656,3332,1272,4087,3,14,0
10130,3333,1825,16489,3,16,1
14751,3334,1498,10027,3,20,1
7929,3335,1828,7150,3,0,0
3843,3336,1120,7744,3,20,1
9095,3337,2325,8625,4,6,0
1461,3338,1404,7705,3,22,1
3197,3339,1973,6125,3,0,0
13799,3340,1916,5276,4,6,0
13762,3341,1450,3584,3,3,0
7445,3342,2353,13125,5,28,1
10178,3343,1841,9431,3,10,0
8388,3344,1050,9986,3,34,0
14391,3345,2275,5703,4,0,0
7501,3346,2813,11538,4,0,1
6500,3347,1427,7546,3,0,0
11234,3348,3269,12550,4,2,1
7061,3349,1040,6744,2,4,0
2088,3350,2451,8133,3,10,1
2320,3351,1693,5367,3,19,0
2410,3352,1923,3812,3,0,0
6796,3353,1503,10436,3,10,0
5796,3354,1847,6410,3,0,0
1329,3355,1536,5005,3,0,0
8803,3356,4081,9750,4,1,0
14796,3357,2649,10927,4,0,0
3550,3358,2482,12907,4,7,1
7195,3359,1664,5725,3,11,0
12246,3360,950,9513,2,60,0
3835,3361,1531,11471,3,44,1
9100,3362,2315,8815,4,2,0
123,3363,1760,3802,3,0,0
7740,3364,2868,7609,4,0,0
5475,3365,1397,7528,2,22,0
6718,3366,1532,6039,3,14,0
3730,3367,3375,15616,4,0,0
4836,3368,1834,7145,3,4,0
3023,3369,1080,7782,3,27,0
11780,3370,1556,5249,3,14,0
7433,3371,843,3050,2,29,0
1879,3372,3051,18889,5,0,1
9382,3373,2732,7442,4,0,0
1589,3374,3293,12364,4,6,1
6611,3375,2293,7262,3,0,0
9768,3376,1800,12919,3,33,0
2591,3377,1769,5501,4,0,0
9082,3378,1028,7000,2,14,0
8601,3379,1510,8793,3,17,1
3795,3380,1960,5878,4,10,0
4118,3381,1210,8585,3,8,0
7880,3382,1900,7866,3,0,0
9515,3383,2026,7873,4,13,0
11398,3384,2041,5999,3,0,0
11176,3385,1942,5255,3,11,0
11741,3386,1430,38808,3,10,0
2449,3387,1623,11735,4,39,0
9535,3388,1845,5498,4,0,0
578,3389,2142,6630,4,0,0
13574,3390,1851,8612,4,16,0
11144,3391,1913,5345,4,5,0
8268,3392,3830,7981,5,12,1
12529,3393,4183,8276,5,0,0
9606,3394,1646,19325,4,9,0
1635,3395,2344,8800,4,23,1
6306,3396,2146,15350,3,21,1
5651,3397,2661,8596,4,0,0
14085,3398,4348,39515,4,6,1
14405,3399,1105,8884,3,43,0
4035,3400,2138,10404,3,9,0
316,3401,1173,8539,3,0,0
4661,3402,1434,9587,3,32,0
12460,3403,961,3668,2,15,0
9677,3404,728,13994,2,47,0
9169,3405,3156,43634,4,16,1
8467,3406,1972,10037,4,15,1
12713,3407,2106,10392,3,2,0
5957,3408,1208,11176,3,41,0
10973,3409,1626,4948,3,0,0
4240,3410,2899,10180,4,0,0
4159,3411,1868,5383,4,0,0
7319,3412,1239,9349,3,10,0
4400,3413,1093,2875,2,0,0
10414,3414,1940,9522,3,9,1
1485,3415,1749,5175,3,0,0
8435,3416,2045,6660,3,0,0
4679,3417,3264,12028,5,0,1
9622,3418,2208,9982,4,15,0
13541,3419,1954,10390,3,37,0
3621,3420,1506,5272,3,3,0
9611,3421,1551,5000,3,13,0
1472,3422,1052,7743,3,16,0
13851,3423,1718,7225,3,0,0
652,3424,2755,10848,4,39,0
450,3425,2735,7101,4,0,1
6530,3426,1788,12486,4,24,1
14695,3427,1159,10035,3,18,0
13805,3428,1680,6842,4,3,0
1161,3429,867,7539,2,17,0
14656,3430,1456,5750,3,0,0
12255,3431,2398,5450,5,4,1
2467,3432,2963,5978,4,0,0
14002,3433,2184,11774,4,0,0
8841,3434,2606,12353,4,11,1
8293,3435,3603,18848,4,0,1
77,3436,1820,11110,5,19,0
10806,3437,1743,5094,3,7,0
13059,3438,2250,7528,4,0,0
13336,3439,2027,14450,5,26,1
1043,3440,1437,8559,3,16,0
12665,3441,1440,11026,3,23,0
8237,3442,1235,9015,2,8,0
10966,3443,2373,1067,2,0,0
13710,3444,1705,5494,4,0,0
6486,3445,1200,5733,3,11,0
9267,3446,1387,5009,3,12,0
3444,3447,2428,6071,4,0,1
10342,3448,1102,7007,3,11,0
12667,3449,1864,3750,4,4,0
10528,3450,1680,10099,3,44,1
10865,3451,1489,6639,3,0,0
2127,3452,1280,7357,2,49,0
672,3453,2505,30864,4,13,0
4660,3454,2192,9975,3,16,0
593,3455,1430,5366,4,0,0
2020,3456,3735,10399,4,0,1
11802,3457,1265,8361,3,20,0
11506,3458,1119,4271,3,4,0
6254,3459,1702,9733,3,26,0
608,3460,1849,6017,3,0,0
4518,3461,1371,6740,2,17,0
8086,3462,1432,4914,4,0,1
5801,3463,1854,11365,4,23,0
3922,3464,1436,6300,3,3,0
8317,3465,2295,10317,4,0,0
13996,3466,2215,7349,4,1,0
997,3467,2679,9471,3,7,1
2413,3468,1686,10044,3,15,1
10109,3469,1916,8224,3,0,0
1006,3470,1929,5944,3,0,0
11033,3471,2192,5501,4,0,0
6600,3472,1690,10775,3,44,0
7530,3473,1512,8671,3,0,0
2771,3474,2793,23919,3,7,1
5512,3475,2181,14210,4,18,0
3275,3476,984,2398,2,15,0
14502,3477,945,7108,3,35,0
14680,3478,1844,9334,3,2,0
445,3479,1419,13065,3,19,0
1503,3480,2076,7875,3,3,0
13198,3481,1372,8000,3,46,0
7161,3482,1290,11885,3,19,0
958,3483,1258,8186,4,0,0
