Price,Year,Home_size,Parcel_size,Beds,Age,Pool,X_coord,Y_coord,cbd_dist
158.195,2004,1566,5509,3,0,0,580443.1,1483636,20055.73
158.237,2004,1544,7299,3,14,0,501498.8,1568243,15208.03
158.242,2001,2552,12107,4,8,0,533516.4,1512625,5643.03
158.244,2000,1987,10643,4,12,1,579549.8,1549627,14747.54
158.252,2003,1565,5000,3,-1,0,578462.9,1519070,13788.74
158.273,2000,1995,6606,4,0,1,600610.1,1531692,20041.82
158.275,2000,1895,10805,3,22,0,556770.8,1544736,7869.99
158.281,2004,1622,7709,3,0,0,543862.5,1462641,21039.01
158.319,2004,1538,9706,3,16,0,499529.3,1526018,10864.29
158.328,2004,1968,10211,4,0,0,499309.9,1553419,12785.03
158.367,2005,1810,45067,4,1,0,624321.2,1518218,27546.68
158.371,2002,1673,7202,3,13,0,524999.0,1462723,21047.89
158.372,2004,1657,5924,3,6,0,484582.4,1585825,22638.05
158.41,2004,2024,5254,4,14,0,524689.8,1471452,18434.95
158.411,2002,1559,8211,3,26,0,536522.9,1544386,4081.25
158.42,2005,1266,4200,3,8,0,593352.8,1536287,17899.73
158.462,2001,1996,3764,3,0,0,505509.4,1575766,16282.79
158.475,2000,1884,9188,3,4,0,490526.2,1544754,14127.8
158.48,2003,1770,6340,3,8,0,593516.6,1525177,17970.42
158.565,2004,1615,7017,3,0,0,586511.8,1544403,16258.9
158.602,2004,2192,19503,4,0,0,490456.3,1597205,24258.21
158.631,2001,2168,6599,4,0,0,571160.9,1518507,11714.0
158.645,2004,1701,6957,3,0,0,612489.9,1522963,23790.22
158.657,2003,1699,8335,3,3,0,544448.9,1464610,20469.29
158.667,2000,1631,13994,3,17,0,492642.6,1493889,17141.24
158.672,2000,1908,11596,3,35,1,540196.2,1513387,5638.01
158.692,2002,2032,5574,4,2,0,602029.4,1551178,21368.18
158.705,2004,2070,20683,3,20,0,568703.1,1523428,10580.37
158.706,2002,1931,6541,3,0,0,608565.4,1520178,22710.04
158.717,2004,1698,8365,3,10,1,535113.4,1476271,16705.71
158.723,2003,1576,6890,4,0,0,579368.3,1519603,14013.45
158.745,2000,1828,6938,4,1,1,595353.9,1540376,18654.93
158.774,2002,1894,6149,3,0,0,505664.8,1581120,17643.23
158.827,2004,1628,10088,3,16,0,497544.8,1581973,19220.7
158.868,2004,1441,5200,3,11,0,505182.8,1574751,16079.75
158.87,2002,2372,8984,3,0,0,613674.1,1538100,24116.12
158.883,2004,1487,6502,3,24,0,522632.9,1480748,15785.5
158.914,2001,2141,9789,4,12,0,498479.5,1520209,11563.96
158.918,2002,1756,13677,3,8,1,494559.5,1590371,21835.52
158.923,2001,1995,7445,3,0,0,603999.6,1526353,21123.31
158.933,2004,1913,6470,4,3,0,529549.9,1469199,18928.89
158.94,2000,1958,5750,3,0,0,603739.1,1523584,21118.87
159.007,2001,2082,8735,3,9,0,591203.3,1526964,17220.9
159.065,2004,1173,7800,2,44,0,540733.2,1522696,3127.5
159.099,2003,940,6762,2,50,0,534204.7,1541113,3056.69
159.139,2000,1911,2557,3,0,0,573265.8,1487590,17687.7
159.143,2004,1929,6617,3,0,0,488613.3,1586044,21878.19
159.151,2004,1877,6054,4,10,0,568674.0,1508778,12351.14
159.18,2003,2110,7402,4,0,0,486461.5,1594230,24232.2
159.194,2003,1778,8346,3,0,0,573853.4,1512481,13172.21
159.234,2002,2068,7899,4,1,0,517992.8,1561331,10545.1
159.239,2000,1972,11475,3,26,0,548813.7,1509469,7846.64
159.265,2004,1480,2400,3,0,0,473580.3,1490516,22388.78
159.282,2004,2028,9468,3,45,0,541325.2,1513843,5616.91
159.288,2003,2222,5258,3,0,0,598972.6,1542681,19858.26
159.369,2005,1544,35136,3,27,0,493289.9,1607557,26512.87
159.377,2002,1913,6416,3,3,0,529655.1,1468250,19214.29
159.379,2002,1784,10509,3,0,0,604170.4,1521089,21344.81
159.382,2003,1848,7500,4,0,0,469820.2,1528213,19830.45
159.408,2002,1880,5484,4,0,0,461530.2,1521907,22511.02
159.418,2003,1962,10255,4,6,0,580766.3,1552358,15421.29
159.457,2002,2127,4611,3,0,1,458841.6,1519230,23435.08
159.502,2003,1635,5510,3,13,0,551965.2,1517684,6629.04
159.57,2003,1916,8224,3,0,0,462511.9,1521277,22239.25
159.588,2003,1852,4997,3,6,0,590989.6,1524396,17231.1
159.596,2003,2072,10623,3,0,0,491865.6,1544942,13755.85
159.629,2004,1654,6300,3,3,0,477968.7,1586546,24200.75
159.639,2004,1662,5500,3,2,0,586326.0,1518881,16124.26
159.648,2002,2160,6000,4,0,0,568870.8,1507335,12647.61
159.661,2003,2392,11218,3,0,0,492079.7,1544569,13659.31
159.682,2003,1862,11246,3,18,1,497718.4,1505829,13681.65
159.697,2002,1661,5006,3,8,1,592973.6,1531372,17714.42
159.702,2001,1814,12650,3,14,0,491763.4,1509311,14707.59
159.714,2000,1105,7268,3,5,0,539375.1,1536387,2123.72
159.752,2001,1388,10395,3,41,0,550295.3,1553764,8359.61
159.755,2003,1800,12919,3,33,0,549167.4,1514221,6746.19
159.776,2003,2388,10800,4,11,0,636173.7,1516915,31178.04
159.817,2002,2067,10198,4,13,0,503053.9,1586392,19432.77
159.833,2001,1783,5777,3,1,0,517974.0,1471702,18812.96
159.923,2002,2208,8100,4,0,0,603937.8,1530736,21055.24
159.947,2003,1890,3307,3,0,0,609332.1,1514547,23252.0
159.964,2003,1985,6881,3,0,0,544802.6,1468424,19336.48
159.98,2004,1609,5531,3,10,0,579706.3,1532871,13682.36
160.014,2003,1624,5502,4,0,0,576531.4,1486768,18543.05
160.034,2003,1762,8251,4,0,0,497782.7,1555276,13481.47
160.038,2003,1898,9347,3,18,0,550168.4,1511880,7490.68
160.041,2003,1835,6003,4,0,0,579701.3,1517041,14325.42
160.063,2002,2500,5586,4,0,0,601933.8,1532402,20448.22
160.066,2004,2078,10207,5,22,0,571017.7,1551295,12625.75
160.085,2004,1731,9751,4,18,0,582307.6,1533001,14475.95
160.113,2001,1851,3761,3,0,0,505650.1,1575764,16259.34
160.126,2002,1603,8619,3,0,0,519240.0,1472772,18396.02
160.127,2001,1458,3130,3,5,0,536140.4,1540105,2773.23
160.15,2004,1671,12182,3,10,0,472328.5,1545561,19549.11
160.194,2002,1719,6456,4,0,0,583849.5,1479073,21778.47
160.21,2001,2014,6577,4,2,0,601105.8,1525413,20266.19
160.23,2005,1426,4616,4,6,0,566102.2,1505495,12313.11
160.242,2002,2043,6460,3,0,0,534700.8,1461777,21121.79
160.279,2001,2150,6726,3,0,0,582353.4,1519292,14918.42
160.317,2003,1906,14521,3,20,1,499608.8,1509648,12566.96
160.356,2003,1640,5501,4,7,0,545633.9,1522640,4180.02
160.357,2001,2075,10000,4,18,0,507856.1,1583750,18025.65
160.4,2002,2320,13313,4,0,0,585258.6,1517637,15901.54
160.402,2002,1226,7196,2,32,0,543063.0,1534683,2734.3
160.408,2003,2233,14520,3,18,0,504283.9,1588028,19686.59
160.422,2003,1509,11256,3,16,0,500309.3,1526627,10608.13
160.454,2001,1610,7484,3,0,0,582176.2,1519297,14865.64
160.481,2000,2181,16893,4,42,1,548817.1,1538917,4880.9
160.486,2001,2085,8002,4,2,0,491871.3,1553357,14743.91
160.501,2001,1833,7159,4,0,0,569431.1,1504557,13285.55
160.509,2002,2160,6000,4,0,0,568871.0,1507135,12682.67
160.545,2005,1229,6031,3,11,0,580608.3,1532869,13956.98
160.579,2001,1743,5993,3,0,0,609856.9,1517962,23206.22
160.607,2003,1825,5903,3,8,0,561490.1,1517935,9057.61
160.609,2004,1804,11363,3,40,0,548514.4,1519370,5489.73
160.619,2004,1806,5502,4,0,0,575911.3,1512854,13694.29
160.634,2001,1912,10915,4,16,0,496111.3,1505605,14126.52
160.659,2002,1749,10461,3,9,0,487370.5,1586146,22146.94
160.732,2002,1623,10417,3,37,0,539082.6,1544181,4191.29
160.77,2004,1665,7967,3,13,0,520441.5,1472876,18274.22
160.783,2000,3559,7196,5,1,0,514532.1,1549946,8441.42
160.792,2001,1928,7499,4,0,0,516627.5,1563716,11382.38
160.8,2001,985,7041,2,16,0,540983.3,1535236,2257.89
160.804,2003,1987,5495,4,0,0,603623.4,1552828,21980.15
160.844,2002,946,4898,2,37,0,539896.3,1538282,2676.42
160.889,2003,1972,5450,4,0,0,576643.5,1511339,14089.53
160.926,2002,1800,8191,3,0,0,462054.3,1522395,22334.44
160.977,2002,1792,5750,5,0,0,603552.5,1521964,21121.71
160.981,2004,2516,11994,3,25,0,528945.9,1554644,7395.48
160.998,2004,1227,2665,2,0,0,581395.6,1511600,15380.11
161.078,2003,1700,5200,3,4,0,596511.9,1534981,18829.54
161.082,2002,1829,5501,3,3,0,547871.4,1499655,10370.96
161.145,2000,1855,9369,3,0,0,488963.8,1531075,13977.23
161.157,2001,2047,7568,3,0,0,597023.4,1534786,18981.47
161.18,2004,1280,2400,2,0,0,473678.8,1491157,22256.36
161.229,2000,1949,10258,3,10,1,550560.7,1547475,6917.82
161.25,2002,1125,8140,2,32,0,543434.6,1535006,2877.78
161.293,2003,1740,5252,3,6,0,526766.0,1562290,9817.2
161.309,2002,1839,14840,4,17,1,496066.5,1505369,14177.59
161.352,2004,2793,6776,4,0,0,489919.9,1589132,22361.63
161.355,2001,1782,8095,4,0,0,517575.8,1470236,19275.74
161.36,2003,1614,6078,3,0,0,462612.1,1520984,22221.2
161.38,2003,1844,6585,3,0,0,582886.9,1478003,21819.08
161.418,2002,1984,5500,4,0,0,586307.5,1519151,16099.98
161.454,2003,1680,2533,3,0,0,550439.6,1536811,5062.01
161.474,2003,2115,10003,3,8,0,631068.2,1518811,29559.51
161.496,2000,2336,9904,4,11,1,494605.7,1535421,12328.73
161.519,2000,1952,8114,3,2,0,527807.6,1465026,20245.51
161.614,2001,2015,6732,4,7,1,592119.8,1524745,17561.06
161.615,2002,1767,8321,3,10,1,497837.5,1530383,11275.54
161.647,2000,1796,9004,2,13,0,501345.4,1503011,13318.16
161.656,2003,1706,13616,3,10,0,495440.2,1542313,12480.83
161.663,2003,1861,8967,4,0,0,529851.6,1465876,19930.72
161.677,2000,1509,8820,3,27,0,541506.3,1537604,2839.13
161.712,2002,2202,12849,4,14,1,573232.8,1525351,11829.55
161.716,2004,1664,10793,3,18,0,492384.5,1536390,13035.08
161.73,2002,1737,5335,4,5,0,599357.6,1532320,19662.91
161.792,2002,1878,7040,3,0,1,505241.4,1580924,17659.43
161.844,2003,1730,5491,3,0,0,605160.9,1525145,21504.27
161.925,2003,2152,13976,4,0,0,496202.8,1540390,12101.1
161.997,2001,1494,8108,3,45,0,538381.8,1539107,2668.8
161.998,2002,2608,8821,4,0,0,461230.1,1539469,22572.18
162.005,2000,1648,8800,3,36,0,544838.6,1561849,9852.5
162.014,2003,2224,8281,4,0,0,492084.7,1544724,13673.02
162.018,2002,1664,6132,3,0,0,585952.6,1519234,15988.91
162.02,2003,2114,47506,4,2,0,499750.8,1548946,11994.28
162.073,2004,1692,5688,4,3,0,545257.3,1465987,20091.48
162.092,2001,2552,8220,4,7,0,520965.1,1470957,18804.6
162.094,2002,1563,5760,3,0,0,608367.9,1520807,22623.16
162.148,2004,1661,5047,3,9,0,592460.2,1531170,17557.79
162.189,2003,2126,10000,4,23,0,521780.8,1520489,5125.69
162.236,2003,1823,16864,4,14,0,528110.9,1533456,2171.56
162.275,2002,1986,6206,4,2,1,543625.3,1464558,20450.35
162.366,2004,1807,10790,3,21,0,514042.3,1563681,11777.54
162.421,2002,1522,6236,3,8,0,494447.3,1523011,12550.67
162.439,2004,1765,5997,4,11,0,493751.2,1590817,22086.61
162.466,2004,1718,2553,3,18,0,497982.7,1497649,15164.66
162.47,2005,1445,8132,3,30,0,559831.8,1554382,10408.22
162.487,2004,1283,9318,3,44,0,535541.1,1519638,3498.26
162.516,2002,1655,12547,4,7,0,453969.6,1534965,24667.98
162.567,2003,1980,9140,3,3,0,582822.0,1529820,14626.23
162.586,2001,1994,8286,3,0,0,472765.1,1528731,18926.66
162.608,2004,1945,10003,4,16,0,635643.6,1518833,30942.11
162.624,2001,2091,12584,5,55,0,540205.6,1537861,2631.25
162.631,2004,1452,1705,2,0,0,569929.2,1504307,13452.33
162.662,2003,1972,6394,4,0,0,576519.6,1511221,14070.88
162.718,2000,3520,4998,5,1,0,514321.3,1550000,8499.79
162.719,2001,2389,9998,3,0,0,630790.6,1516401,29577.84
162.722,2004,1309,3508,4,3,0,609771.9,1519382,23109.97
162.741,2004,1480,2443,3,0,0,473161.7,1491156,22388.72
162.767,2003,2038,5500,3,6,0,527967.1,1470174,18680.73
162.773,2003,1939,8002,3,4,0,492147.6,1553062,14627.82
162.775,2002,2052,6050,4,0,0,602080.4,1550419,21318.05
162.788,2000,1873,13764,3,0,0,485827.6,1590695,23510.52
162.81,2004,1855,5130,3,1,0,599943.1,1543390,20188.28
162.865,2002,1757,6270,3,3,0,520600.2,1481979,15582.29
162.909,2001,1668,15549,3,5,1,487008.4,1528508,14594.37
162.923,2004,1525,18970,4,21,0,502124.9,1586215,19528.93
162.934,2000,2098,4990,3,0,0,505956.9,1575963,16256.55
162.983,2000,1940,12698,4,0,0,503643.4,1511253,11264.81
162.989,2004,2008,6053,4,0,0,536375.4,1501819,8930.07
162.994,2002,2003,9748,3,13,1,574995.8,1545267,12975.73
163.023,2004,1783,11394,4,0,0,485045.3,1583350,21992.39
163.03,2003,1060,8831,2,42,0,527620.7,1539763,3435.54
163.067,2004,1380,2757,2,0,0,473194.6,1490859,22429.6
163.074,2002,1631,13272,3,4,1,527371.1,1465328,20168.45
163.111,2001,2141,11051,4,14,0,499041.5,1511147,12486.21
163.144,2003,1544,6035,3,0,0,586286.3,1541964,16022.46
163.146,2002,1931,5232,4,0,0,609830.7,1519521,23121.16
163.15,2003,1861,6173,3,0,0,528736.3,1462089,21108.76
163.156,2002,1682,5500,3,0,0,458067.0,1523245,23512.79
163.169,2003,2208,6600,4,0,0,605390.9,1530542,21498.39
163.17,2002,1919,10649,2,14,0,506877.8,1584364,18329.96
163.19,2000,2319,5400,4,0,0,579437.1,1550463,14815.37
163.191,2003,1985,5984,4,1,0,544789.7,1468205,19401.7
163.206,2001,2025,60400,3,22,0,497201.1,1552381,13174.07
163.227,2004,1968,7370,4,0,0,498854.0,1554067,13007.71
163.24,2003,2237,6627,4,0,0,486564.3,1594569,24295.86
163.281,2002,1694,9082,3,41,0,532737.3,1541970,3373.88
163.284,2000,2748,5760,4,0,0,528681.9,1465646,20030.97
163.287,2004,1808,5787,4,0,0,602742.3,1553318,21770.42
163.314,2003,1580,7279,3,0,0,466199.4,1504900,22385.08
163.351,2003,2330,14968,4,13,1,507713.0,1557147,11458.57
163.371,2001,1743,5407,3,0,0,609702.8,1518192,23147.95
163.373,2004,1708,13970,4,16,1,502449.4,1583357,18733.15
163.412,2002,2083,6833,4,0,0,506817.9,1580066,17189.91
163.447,2004,1909,6431,3,0,0,630017.4,1517519,29294.96
163.467,2005,1270,8443,3,18,0,570765.4,1509065,12841.98
163.535,2003,1794,10553,4,37,0,541630.3,1516873,4803.17
163.542,2004,1768,6001,3,0,0,464701.3,1537086,21447.42
163.585,2000,2563,5824,4,0,0,578163.3,1544378,13807.94
163.592,2001,1957,8002,3,0,0,491610.3,1552539,14702.1
163.594,2001,2160,5350,4,0,0,587428.5,1517824,16527.13
163.597,2004,826,6903,2,29,0,542194.3,1535028,2541.23
163.598,2001,2060,10949,4,17,1,494213.9,1493715,16820.93
163.608,2001,1970,5500,4,3,1,517164.5,1469076,19649.86
163.618,2003,2025,8855,3,0,0,583213.9,1477995,21887.84
163.621,2003,1848,6250,3,0,0,469688.7,1527388,19883.66
163.636,2004,855,6998,2,9,0,536048.1,1549597,5648.79
163.691,2000,1415,8046,4,23,0,543297.9,1560778,9403.85
163.707,2000,2091,9776,3,7,1,592334.2,1525397,17605.28
163.71,2004,1865,6638,3,0,0,469146.8,1527699,20039.57
163.723,2003,1847,6410,3,0,0,528204.2,1462550,20983.83
163.728,2000,1976,5997,4,2,0,510117.8,1461231,22581.13
163.732,2002,1946,5750,4,0,0,536777.6,1498454,9964.07
163.742,2004,1654,6402,3,4,0,629410.5,1516249,29169.43
163.779,2002,2346,9159,4,4,0,534355.0,1474786,17158.59
163.792,2001,2372,8250,4,6,0,490684.9,1545878,14185.45
163.809,2003,1632,8000,4,0,0,459446.2,1523777,23079.69
163.821,2003,2005,10000,4,0,0,633790.4,1519741,30348.85
163.829,2002,1582,6879,3,1,0,509206.0,1466133,21279.29
163.833,2004,2264,10210,4,31,0,581267.3,1533331,14163.7
163.851,2005,1478,7307,3,16,0,567855.8,1520816,10537.36
163.885,2001,1744,10097,3,4,0,490757.9,1544580,14043.26
163.904,2003,1674,5940,3,0,0,580236.6,1484082,19914.25
163.922,2005,840,6748,2,46,0,536162.6,1549274,5552.99
163.996,2003,1194,12187,3,15,0,534493.6,1545817,4486.06
163.998,2003,2052,8058,4,0,0,492330.1,1544944,13622.5
164.013,2003,1704,5941,3,0,0,573633.5,1512698,13083.41
164.015,2002,2092,11216,3,18,0,486178.6,1537263,14944.37
164.024,2000,1969,5421,4,0,0,509011.0,1464410,21789.93
164.057,2001,2372,7875,4,2,0,492795.9,1539294,13048.27
164.088,2003,1609,20221,3,17,0,527008.4,1532675,2427.15
164.107,2003,1776,5000,3,5,0,591544.0,1524856,17382.97
164.182,2003,2149,16783,4,14,1,499878.1,1546247,11607.7
164.19,2004,1414,8613,3,21,0,512943.4,1482446,16255.85
164.196,2003,1536,7148,3,0,0,466647.4,1505050,22241.24
164.199,2004,1800,12385,3,9,1,493102.1,1541575,13110.93
164.215,2000,2229,13608,3,35,0,529048.6,1548097,5471.57
164.226,2002,1828,7150,3,0,0,587324.6,1532797,16001.34
164.23,2004,1856,6667,4,8,0,584640.0,1532902,15184.95
164.255,2001,1842,6251,3,0,0,581802.9,1519123,14768.31
164.28,2003,1749,7602,4,0,0,462385.3,1521271,22277.71
164.29,2003,1719,16456,2,10,0,487082.2,1586967,22394.4
164.293,2004,1835,7425,3,16,0,499516.0,1526528,10848.7
164.306,2004,1384,13514,3,57,0,528444.8,1540961,3581.2
164.332,2002,1992,6313,3,0,0,587652.4,1515716,16761.39
164.475,2003,1709,10030,3,2,0,470839.6,1545318,19975.18
164.514,2000,1961,83006,5,35,0,487701.2,1584813,21774.82
164.55,2004,1536,6393,3,5,1,584698.6,1532789,15201.58
164.571,2001,2048,13000,4,15,1,493018.5,1525853,12841.6
164.592,2005,1231,5425,2,24,0,560890.1,1519391,8702.98
164.653,2001,2024,12322,4,10,1,529890.4,1477258,16474.22
164.701,2005,1284,1972,3,1,0,468496.3,1529486,20219.54
164.705,2000,2236,10933,4,0,0,527959.7,1463996,20552.59
164.712,2002,1426,6814,4,32,0,536262.3,1521948,2821.48
164.751,2003,1614,6073,3,0,0,462242.1,1521305,22319.59
164.787,2004,1992,8247,3,8,0,585987.6,1554325,17117.22
164.82,2004,1642,11150,3,21,1,574096.8,1526793,12034.19
164.833,2005,1572,10015,3,20,1,576171.7,1548260,13637.23
164.846,2003,1777,8072,3,0,0,573817.1,1511850,13246.26
164.86,2001,1688,7549,4,36,0,554928.1,1547911,7982.65
164.87,2001,992,5190,1,32,0,532907.1,1551997,6395.08
164.891,2004,1806,5827,4,0,0,576012.8,1512514,13764.86
164.892,2002,1866,5499,3,0,0,604249.9,1554651,22334.5
164.938,2003,1931,6291,3,13,0,548047.2,1519571,5342.11
164.942,2001,1924,15536,3,31,0,548256.4,1511225,7306.58
164.967,2001,1682,12472,3,15,0,501350.6,1503465,13228.3
165.005,2004,1723,6138,3,0,0,612474.6,1522190,23811.29
165.032,2003,1716,5847,4,37,0,542292.1,1547828,5580.9
165.053,2004,1916,6167,3,1,0,461026.5,1518329,22824.46
165.065,2001,1342,9475,3,21,1,546271.6,1537491,3991.85
165.089,2002,1514,10294,3,37,0,551607.1,1544951,6628.02
165.117,2000,2096,7614,3,0,0,507209.8,1580542,17257.78
165.147,2004,2222,5130,4,0,0,599310.9,1543343,19996.34
165.148,2005,1636,11089,3,10,0,503470.8,1568825,14949.33
165.24,2004,1889,10000,3,15,1,491637.6,1537114,13289.55
165.253,2001,1989,7779,4,0,0,506553.8,1580607,17373.16
165.288,2002,1992,6250,3,0,0,587391.3,1516168,16646.88
165.317,2003,2273,8841,4,0,0,501665.3,1549863,11614.94
165.335,2001,2226,12473,4,0,0,500319.4,1549711,11948.89
165.382,2002,1823,6015,4,0,0,603737.5,1551779,21919.3
165.384,2002,1967,7545,4,2,0,582401.9,1529581,14500.4
165.404,2003,1320,6723,2,47,1,548112.0,1537055,4434.25
165.463,2002,1979,10001,3,0,0,630775.9,1518362,29488.88
165.491,2005,1659,10058,3,40,1,551321.9,1553320,8430.76
165.494,2003,1738,5219,3,0,0,610985.5,1521304,23393.48
165.496,2000,1534,19571,3,25,0,542391.2,1537026,2926.14
165.509,2000,1774,5851,3,6,1,524003.1,1465890,20140.86
165.531,2001,2030,5719,4,0,0,543616.6,1465521,20159.41
165.535,2002,2035,10564,3,1,0,475805.7,1547710,18685.07
165.545,2001,2448,13271,3,17,1,494710.6,1505714,14467.23
165.599,2003,1620,6050,4,0,0,461658.8,1522727,22442.33
165.629,2001,1878,5748,4,0,0,604283.8,1522162,21334.79
165.633,2002,2180,6239,3,0,0,510301.1,1465112,21450.32
165.642,2001,1499,8549,3,31,0,538661.4,1532892,1287.37
165.693,2003,1614,5949,3,0,0,462241.6,1521202,22323.94
165.694,2000,1708,6326,3,0,0,504389.5,1511809,10982.02
165.698,2003,2368,10125,3,14,0,578947.6,1552275,14909.21
165.787,2003,1749,14198,4,23,1,558069.1,1553033,9735.52
165.794,2004,1878,5500,3,1,0,607841.1,1514097,22839.45
165.874,2003,1265,6875,2,18,1,544093.6,1539808,3874.52
165.888,2003,1470,5800,3,2,0,580960.4,1512710,15129.41
165.924,2001,2674,7241,5,2,0,579988.6,1516389,14469.28
165.972,2003,1681,5001,3,10,1,594222.3,1527485,18128.13
165.975,2003,2464,11687,5,19,0,501757.8,1586245,19594.1
165.982,2003,2393,7313,3,3,0,602847.8,1551581,21642.3
165.994,2004,2295,10317,4,0,0,498723.6,1553962,13021.75
166.076,2004,1827,9005,4,8,1,485994.0,1537535,15010.82
166.108,2004,1862,3456,3,5,1,537733.2,1463633,20575.04
166.123,2001,1192,6143,2,21,0,537338.1,1534556,1300.51
166.129,2001,1841,7666,4,0,1,603649.7,1521350,21176.47
166.142,2002,1749,6292,4,0,0,608990.6,1520450,22826.23
166.199,2000,2206,8398,3,6,0,595299.4,1527959,18447.67
166.238,2002,1908,21776,3,13,0,498344.7,1588940,20838.53
166.272,2004,1659,6673,3,0,0,572016.6,1507312,13448.35
166.287,2004,1751,6432,3,12,0,582270.2,1522761,14674.44
166.299,2000,2682,5891,4,0,0,601819.8,1550874,21280.54
166.308,2000,2325,11601,4,0,0,486113.8,1591267,23590.31
166.335,2002,1652,10904,3,18,1,494717.6,1505529,14495.59
166.34,2002,1923,5749,4,1,0,604283.9,1521912,21344.7
166.355,2003,1992,6829,3,1,0,586622.3,1516657,16380.99
166.369,2004,1760,8495,3,15,0,504993.9,1526901,9181.61
166.391,2005,1750,11167,4,22,0,495488.8,1535949,12079.85
166.415,2001,2820,5767,4,0,1,603069.8,1550833,21642.69
166.429,2002,1733,5515,3,0,0,609864.3,1518335,23189.16
166.431,2002,2132,13468,4,14,1,503727.7,1562527,13470.72
166.444,2003,1827,5998,4,5,0,510068.2,1461117,22618.96
166.449,2003,1841,5500,4,0,0,604974.0,1525185,21446.49
166.468,2004,1660,1954,3,0,0,607404.8,1518903,22421.33
166.498,2000,2504,44995,4,6,0,629797.6,1519660,29143.47
166.499,2000,1559,5750,4,0,1,603271.5,1522120,21030.59
166.531,2002,2885,9608,3,0,0,498522.1,1555590,13347.49
166.606,2000,3020,5911,4,5,1,541505.2,1465078,20218.26
166.613,2001,2510,10024,4,8,1,489471.5,1539349,14049.34
166.643,2004,1972,6130,4,0,0,577050.7,1511338,14201.84
166.651,2004,1290,11885,3,19,0,537545.9,1518895,3808.65
166.653,2004,1929,7614,4,0,0,605592.4,1530885,21559.22
166.703,2000,1816,10342,3,11,0,499275.0,1523372,11088.18
166.73,2003,2134,8720,3,0,0,579208.5,1517288,14159.65
166.818,2002,1828,7150,3,0,0,587488.8,1532531,16048.94
166.824,2003,1662,13978,3,9,0,596520.9,1529036,18805.54
166.831,2004,1799,9133,4,0,0,574771.1,1512676,13400.15
166.906,2001,1779,23575,3,9,1,572069.6,1544945,12103.99
166.918,2003,1942,5498,3,0,0,576407.1,1486516,18573.02
166.927,2004,1702,6083,3,11,0,580722.1,1526486,14051.64
167.007,2002,2733,6325,5,0,0,602675.7,1532731,20676.39
167.013,2003,1970,5504,4,3,0,578616.5,1544389,13941.52
167.014,2004,1718,9203,3,4,0,492408.5,1551472,14340.91
167.015,2004,1815,5501,3,3,0,581647.5,1526938,14319.36
167.104,2002,1540,10269,3,42,0,553431.5,1544701,7020.07
167.106,2003,2061,7426,4,0,0,529197.6,1462110,21090.43
167.107,2004,1530,7618,3,0,0,577427.8,1486314,18831.24
167.201,2004,1741,10554,3,25,0,506207.9,1508676,11079.92
167.293,2004,2290,7425,4,10,0,583888.8,1534048,14973.11
167.294,2004,1849,6601,3,0,0,579687.6,1516819,14341.85
167.295,2003,1668,7822,3,10,1,521800.9,1468014,19627.33
167.383,2004,1691,5622,3,0,0,604058.8,1535055,21126.19
167.389,2003,1821,6000,4,0,0,572238.5,1506608,13622.57
167.393,2002,1225,6324,2,22,0,540972.9,1535730,2342.7
167.472,2005,1648,9204,4,12,0,571591.3,1511902,12634.43
167.474,2004,1455,2960,3,0,0,467580.8,1530017,20495.18
167.475,2004,1972,5501,4,0,0,577587.5,1510588,14447.51
167.479,2004,1507,3025,2,2,0,609672.8,1519763,23062.48
167.48,2004,2020,6300,4,9,0,582754.6,1552462,15986.01
167.493,2001,1888,14604,3,19,0,498344.1,1515540,12087.42
167.584,2002,1809,9643,3,17,0,529297.4,1545884,4811.19
167.59,2002,1802,6352,4,6,1,526424.2,1561998,9757.95
167.597,2000,1189,9476,3,25,1,530238.6,1542320,3695.19
167.603,2000,2155,6380,4,0,0,509934.8,1465114,21489.06
167.67,2003,1559,7199,3,0,0,585075.8,1527911,15338.53
167.671,2003,1859,8001,3,6,0,491039.6,1553050,14927.17
167.673,2003,1972,9589,4,0,0,576543.3,1510758,14138.6
167.675,2003,1971,7875,3,0,0,473076.1,1528395,18836.15
167.765,2003,1994,5509,3,0,0,579856.3,1516948,14378.96
167.826,2005,1583,7000,3,9,1,600288.6,1547277,20543.37
167.858,2003,1655,6485,3,0,0,576964.3,1486596,18671.55
167.887,2001,2236,12528,3,9,0,481244.2,1585279,23220.52
167.932,2004,1694,5957,3,0,0,602141.7,1553990,21660.82
167.933,2004,1851,6297,3,0,0,609200.3,1522293,22816.67
167.969,2002,2024,19870,3,22,0,537917.1,1544497,4188.91
167.977,2001,1673,8678,3,2,1,479847.0,1526111,16823.82
167.982,2001,1994,6321,3,0,0,606547.1,1517294,22251.08
167.985,2002,2712,5545,4,1,0,616684.3,1537415,25012.95
168.036,2004,1895,6050,3,0,0,608461.9,1514607,22989.27
168.041,2004,1994,6508,4,10,0,567323.3,1549149,11324.12
168.045,2003,1484,5500,3,2,0,459063.9,1523419,23206.42
168.047,2003,2000,6414,4,0,0,582905.1,1479025,21592.96
168.061,2003,1802,5166,4,5,0,526448.3,1561715,9672.91
168.063,2002,1790,8049,3,4,0,484241.1,1525826,15499.66
168.075,2002,1573,8625,3,19,0,551552.9,1525672,5355.03
168.077,2001,2136,9951,4,0,0,490205.8,1537512,13738.51
168.096,2000,1923,3812,3,0,0,573013.5,1487101,17748.84
